mdm_id,lud
17178259,2020-03-04T13:18:13.789Z
17178260,2020-03-04T13:15:52.863Z
17178254,2020-03-04T13:13:39.180Z
17178253,2020-02-26T09:33:57.925Z
17178258,2020-03-04T13:20:37.567Z
17178256,2020-03-04T13:28:23.381Z
17178257,2020-03-04T13:07:58.590Z
17178262,2020-03-04T13:28:23.381Z
17178255,2020-03-04T13:24:21.516Z
17178263,2020-03-04T13:31:30.711Z
17178264,2020-03-04T13:24:21.516Z
17178265,2020-01-10T09:32:54.394Z
17178266,2020-03-04T13:28:14.273Z
17178268,2020-03-04T13:15:45.672Z
17178267,2020-03-04T13:13:39.066Z
17178274,2020-03-04T13:13:28.176Z
17178276,2020-03-04T13:31:30.711Z
17178275,2020-03-04T13:01:52.989Z
17178277,2020-03-04T13:07:44.987Z
17178286,2020-03-04T13:07:47.868Z
17178284,2020-03-04T13:20:27.720Z
17178281,2020-02-26T09:32:23.194Z
17178282,2020-03-04T13:20:27.720Z
17178285,2020-02-26T09:32:33.967Z
17178283,2020-03-04T13:31:30.711Z
17178287,2020-03-04T13:13:39.066Z
17178290,2020-03-04T13:13:29.230Z
17178300,2020-02-26T09:32:33.967Z
17178302,2020-03-04T13:13:44.382Z
17178301,2020-03-04T13:01:53.094Z
17178299,2020-03-04T13:13:28.176Z
17178303,2020-03-04T13:13:28.176Z
17178296,2020-02-26T09:32:30.643Z
17178294,2020-02-26T09:32:30.643Z
17178298,2020-02-26T09:32:33.065Z
17178295,2020-03-04T13:13:50.776Z
17178297,2020-03-04T13:18:23.876Z
17178307,2020-03-04T13:07:44.906Z
17178306,2020-03-04T13:20:27.720Z
17178305,2020-03-04T13:31:30.711Z
17178308,2020-03-04T13:13:28.176Z
17178304,2020-02-26T09:32:23.194Z
17178312,2020-01-10T09:33:12.561Z
17178310,2020-03-04T13:02:06.578Z
17178309,2020-03-04T13:07:51.271Z
17178313,2020-02-26T09:32:46.328Z
17178311,2020-02-26T09:32:45.433Z
17178316,2020-03-04T13:13:50.776Z
17178317,2020-02-26T09:32:35.998Z
17178318,2020-02-26T09:32:30.643Z
17178315,2020-02-26T09:32:30.643Z
17178314,2020-03-04T13:02:06.578Z
17178320,2020-02-26T09:32:45.433Z
17178322,2020-02-26T09:32:45.433Z
17178324,2020-02-26T09:32:45.433Z
17178321,2020-02-26T09:32:45.433Z
17178323,2020-02-26T09:32:39.753Z
17178338,2020-03-04T13:13:50.776Z
17178334,2020-03-04T13:18:04.474Z
17178336,2020-03-04T13:24:21.516Z
17178335,2020-03-04T13:18:04.474Z
17178337,2020-01-10T09:33:12.561Z
17178339,2020-02-26T09:32:39.753Z
17178342,2020-02-26T09:32:39.753Z
17178341,2020-02-26T09:32:39.753Z
